,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
290,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,-556.6325,344.86
291,3,0,0,0,3,0,0,0,3,4,0,2,3,0,0,0,6,-261.2316,376.82
292,0,2,3,0,0,0,3,1,0,0,0,0,2,0,0,1,6,-367.0514,354.17
293,0,1,0,0,1,0,0,2,0,0,0,4,3,0,0,1,6,-162.4414,233.32
294,1,0,0,0,4,4,0,0,0,4,4,0,0,0,4,0,6,-150.8099,376.23
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-525.7363,339.92
296,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,3,-477.6688,355.73
297,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,3,-172.0452,363.54
298,3,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,4,-208.7074,372.16
299,0,0,0,0,0,4,0,0,0,0,0,1,4,0,3,1,5,-146.6724,365.2
300,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,3,-347.7203,359.96
301,0,0,0,0,4,0,0,4,0,1,0,3,0,0,0,0,4,-221.3491,358.93
302,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,-227.9321,350.88
303,1,0,1,0,4,0,3,0,0,0,0,0,3,0,1,0,6,-122.6142,357.46
304,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,-411.6777,349.61
305,0,3,2,0,0,0,1,0,0,3,0,0,0,0,3,3,6,-446.4476,362.69
306,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,-299.0079,349.19
307,0,4,0,0,3,0,3,0,0,0,0,4,0,0,3,0,5,-231.1618,364.56
308,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,-441.4322,349.59
309,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,3,-390.3479,348.08
310,0,2,2,0,0,0,2,0,0,0,0,1,0,4,0,1,6,-455.8882,354.49
311,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,3,-191.536,361.8
312,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,-260.1073,347.43
313,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,3,-200.0543,358.32
314,0,2,0,0,0,0,3,0,1,3,0,0,0,1,1,0,6,-241.8391,354.36
315,1,2,0,0,0,0,1,0,0,4,0,0,0,0,3,0,5,-346.7824,351.07
316,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,3,-452.0567,349.74
317,3,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,5,-113.1036,372.24
318,2,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,4,-191.7678,360.12
319,0,3,3,0,0,0,4,0,4,2,3,0,0,0,0,0,6,-204.074,365.07
320,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,4,-438.1084,355.69
321,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,4,-226.7829,361.4
322,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,3,-361.182,349.89
323,0,3,1,2,0,0,0,0,4,4,0,0,0,0,0,1,6,-162.7246,362.1
324,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,-261.8172,351.75
325,0,0,0,1,2,0,2,1,0,0,2,0,0,0,2,0,6,-269.2496,361.16
326,0,2,0,2,0,0,0,1,0,3,0,0,1,2,0,0,6,-322.8395,353.46
327,0,3,0,0,4,0,1,3,0,3,0,0,0,0,0,0,5,-252.7703,359.54
328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-457.9522,351.34
329,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,4,-267.9676,352.47
330,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,-335.2243,353.24
331,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,-319.1705,347.32
332,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,-274.872,349.17
333,0,0,4,3,0,0,0,0,0,2,0,0,0,0,4,2,5,-258.032,367.19
334,2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,6,-425.1403,361.15
335,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-577.5116,350.74
336,1,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,5,-127.796,362.89
337,0,0,0,0,0,1,2,3,0,1,0,4,0,0,3,0,6,-181.0198,361.82
338,0,0,4,0,2,0,3,3,0,3,3,0,0,0,0,0,6,-276.6314,372.78
339,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,4,4,-202.4569,370.02
340,0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,5,-358.6939,355.4
341,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,-179.7642,369.56
342,0,0,0,0,0,0,0,0,3,0,4,1,0,4,2,0,5,-451.6751,357.89
343,0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,3,5,-482.8744,367.56
344,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,-409.3674,358.65
345,0,0,2,1,4,0,0,0,2,0,2,0,0,0,3,0,6,-451.8627,363.83
346,0,0,4,0,0,0,0,3,3,1,0,0,0,0,3,1,6,-289.1922,367.5
347,0,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,5,-332.5382,371.58
348,2,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,-148.3938,364.84
349,0,0,0,3,4,4,0,0,0,0,0,2,0,2,0,0,5,-168.933,350.48
350,0,4,1,0,4,0,0,4,0,0,2,3,0,0,0,0,6,-199.5176,365.69
351,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,-476.6147,345.37
352,0,1,0,0,3,0,0,0,1,0,0,0,4,0,1,3,6,-191.4125,362.21
353,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,3,-204.3763,354.05
354,0,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,5,-437.9953,352.34
355,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,2,5,-363.1852,363.09
356,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,-450.0301,344.57
357,0,2,0,0,0,0,3,1,0,0,0,2,0,4,0,2,6,-237.4857,368.39
358,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,3,-286.8892,359.59
359,0,0,0,4,2,3,0,4,0,0,0,0,0,0,2,0,5,-158.6196,369.72
360,1,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,-264.8745,354.57
361,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-401.2532,346.3
362,1,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,4,-226.0385,351.49
363,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,3,-158.9417,360.1
364,3,0,4,0,0,0,0,0,3,0,2,0,0,0,2,2,6,-242.2039,376.1
365,0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,6,-296.4792,366.96
366,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,5,-706.9859,350.4
367,1,0,0,0,4,4,2,2,0,0,0,0,0,3,0,0,6,-355.2149,373.59
368,4,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,5,-170.0257,372.52
369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-425.8621,344.95
370,0,1,0,2,0,0,3,0,0,2,0,0,0,2,0,2,6,-284.5815,361.54
371,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,-462.079,346.86
372,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-390.1085,340.99
373,0,0,4,2,2,1,0,0,4,2,0,0,0,0,0,0,6,-158.502,365.82
374,0,3,0,0,3,0,1,2,3,0,0,0,3,0,0,0,6,-212.9353,368.61
375,0,0,3,0,0,0,0,0,0,0,3,1,3,4,1,0,6,-530.9966,358.44
376,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,-454.5426,349.4
377,0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,4,-223.8171,348.64
378,0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,4,5,-119.4476,373.31
379,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,-381.3422,346.61
380,0,3,3,0,0,0,0,0,2,0,2,0,1,0,0,0,5,-264.795,355.86
381,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,3,-557.0055,349.89
382,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,-348.7036,346.79
383,0,4,3,0,2,0,0,0,0,0,0,4,2,0,0,2,6,-209.275,372.42
384,1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,6,-186.9919,356.2
385,0,0,0,0,0,0,3,4,0,0,4,1,4,0,3,0,6,-176.7944,369.04
386,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,3,-305.7036,349.58
387,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,-422.8192,344.44
388,0,3,0,0,0,0,0,2,0,0,0,2,0,4,4,0,5,-525.3165,359.82
389,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,-239.4889,346.14
390,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,5,-430.3055,355.86
391,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,-558.4783,346.34
392,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,-330.1098,349.51
393,1,2,0,0,0,0,0,1,1,0,0,1,0,3,0,0,6,-323.3961,349.39
394,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,-280.3867,348.49
395,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,4,-192.0627,359.03
396,0,3,0,0,0,2,0,0,2,0,0,4,0,2,4,0,6,-187.5226,365.81
397,0,2,0,1,0,1,4,0,2,0,0,0,0,0,0,4,6,-179.3622,371.91
398,0,0,1,0,3,0,3,0,1,0,0,0,0,2,4,0,6,-167.427,360.89
399,0,0,0,4,0,0,0,4,1,0,0,2,4,0,0,0,5,-135.5154,363.59
400,0,3,3,1,0,4,0,3,0,0,0,0,0,4,0,0,6,-321.8639,362.38
401,0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,5,-277.3763,361.32
402,0,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,-316.6029,353.93
403,1,0,3,0,0,0,0,3,2,0,1,0,0,1,0,0,6,-343.2875,360.73
404,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,-427.3623,343.64
405,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-552.1689,344.31
406,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,-578.9588,349.66
407,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,3,-383.4105,353.04
408,0,0,0,1,0,0,3,2,0,2,0,4,3,0,0,0,6,-185.6889,371.32
409,0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,4,-217.0747,369.67
410,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,-189.3987,357.62
411,0,3,0,1,0,3,0,0,0,2,3,0,0,4,0,0,6,-317.1284,362.79
412,0,2,0,2,0,2,1,0,1,0,0,3,0,0,0,0,6,-366.1454,363.43
413,0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,4,6,-249.6858,393.28
414,4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,6,-165.9208,387.65
415,0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,6,-273.5956,357.77
416,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,4,-174.2376,364.77
417,4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,6,-156.8441,378.71
418,0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,6,-480.8632,360.18
419,0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,3,-273.5992,354.64
420,0,3,0,0,3,1,0,0,0,0,4,0,2,2,0,0,6,-185.7957,359.24
421,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,4,-221.9496,360.79
422,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,3,4,-429.2626,365.39
423,0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,6,-437.1742,353.13
424,1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,6,-161.0877,364.17
425,0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,5,-372.5379,363.64
426,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,3,-262.1138,354.14
427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-487.7502,341.76
428,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,-423.0767,342.31
429,4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,6,-190.1999,363.04
430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-482.506,341.3
431,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,6,-204.5533,425.54
432,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,-260.9283,351.85
433,0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,2,6,-138.9249,359.32
434,0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,6,-182.3059,365.31
435,0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,6,-311.5473,360.01
436,0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,4,-498.8713,361.32
437,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,4,-521.9676,344.35
438,0,0,0,1,0,4,0,0,0,3,3,0,2,0,2,0,6,-181.5378,369.69
439,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,-284.8129,348.43
440,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,-211.237,367.05
441,0,3,0,0,4,0,0,0,0,1,0,0,0,3,2,0,5,-293.4188,350.81
442,0,0,0,1,2,0,1,0,2,0,1,0,0,2,0,0,6,-464.5683,352.05
443,0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,5,-168.082,365.24
444,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,-342.9984,354.19
445,2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,6,-168.9051,370.31
446,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,-270.5251,350.72
447,0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,6,-150.0429,360.2
448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,-378.1369,353.84
449,0,0,2,0,3,0,0,0,1,3,3,0,0,1,0,0,6,-199.8764,361.05
450,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-287.0087,345.24
451,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,-396.2845,345.72
452,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,-268.6638,354.81
453,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,5,-253.5988,368.55
454,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-250.9703,349.52
455,0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,5,-245.7061,360.65
456,3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,6,-160.9523,375.42
457,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,-334.3008,340.78
458,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,4,-181.3702,364.59
459,0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,6,-164.6472,374.77
460,2,4,0,2,0,3,0,0,0,0,0,0,0,0,4,0,5,-179.1058,371.54
461,1,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,4,-210.822,350.95
462,0,0,0,4,0,0,0,0,3,0,0,2,3,0,0,0,4,-433.5096,358.76
463,2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,-185.4831,373.41
464,1,0,4,0,4,1,0,0,0,0,0,0,0,0,4,4,6,-213.9798,371.0
465,1,3,3,0,4,0,0,0,0,0,2,0,0,0,0,0,5,-158.1788,359.16
466,0,2,0,0,0,4,0,3,0,2,1,0,0,0,3,0,6,-404.1807,365.46
467,0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,6,-237.7868,367.37
468,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-377.4841,348.7
469,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,-185.8866,360.61
470,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,-211.7755,360.54
471,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,-405.4953,348.51
472,4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,6,-498.7492,415.46
473,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,-88.25,344.31
474,4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,4,-274.4291,359.05
475,0,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,4,-282.3069,354.13
476,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-251.7667,347.37
477,3,0,0,0,0,1,0,4,0,0,0,3,3,0,0,1,6,-115.9766,360.4
478,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,6,-181.0379,354.01
479,0,3,0,0,2,0,2,0,4,0,0,2,0,0,4,0,6,-250.0598,367.9
480,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,-381.1031,363.37
481,0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,6,-271.3843,362.99
482,0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,5,-202.8119,360.29
483,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,5,-343.6509,355.14
484,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,3,-205.5979,349.13
485,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,-294.0829,352.83
486,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,-450.2601,344.67
487,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,-246.7811,347.44
488,0,0,0,0,0,4,0,0,3,2,4,3,0,3,0,0,6,-204.2086,374.13
489,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,-428.5063,343.66
490,0,0,0,0,0,0,2,0,0,3,3,1,0,4,3,0,6,-272.3205,366.68
491,0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,6,-90.7616,342.08
492,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,-254.8513,348.16
493,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,4,-460.5403,357.75
494,0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,6,-178.1277,369.16
495,0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,6,-156.6637,364.03
496,1,0,0,0,3,2,0,0,2,0,0,0,0,4,3,0,6,-172.1667,360.29
497,0,0,0,0,3,4,0,1,0,0,2,0,0,0,0,0,4,-363.4726,354.31
498,2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,6,-112.7434,369.05
499,2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,6,-378.0664,378.7
500,3,0,3,1,3,0,0,0,0,2,0,0,0,0,0,0,5,-361.9903,369.84
501,0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,5,-363.0937,353.91
502,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,3,-246.3235,353.77
503,0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,6,-292.5956,374.29
504,0,0,0,0,3,0,2,0,1,0,0,2,0,4,0,2,6,-514.3566,367.48
505,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,-317.205,347.43
506,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,-405.1884,354.57
507,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,-258.7633,351.35
508,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,-150.1292,361.09
509,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,5,-373.2836,361.23
510,1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,6,-213.7883,361.9
511,0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,6,-269.7639,366.57
512,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,4,-409.8592,364.79
513,0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,3,-306.9285,353.95
514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-192.7894,343.01
515,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,-268.1335,351.77
516,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,4,-183.6156,368.94
517,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,3,-424.7134,357.48
518,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,3,-366.4289,356.74
519,0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,6,-156.4324,384.8
520,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,-439.3043,343.27
521,0,4,0,4,2,0,0,0,0,0,4,0,0,3,0,1,6,-118.6222,370.8
522,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,-368.1487,353.73
523,0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,6,-220.1622,361.36
524,0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,5,-201.9722,355.84
525,0,1,0,0,0,0,0,4,3,0,2,1,0,0,0,0,5,-215.9673,364.57
526,0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,6,-321.6607,364.94
527,4,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,5,-417.6497,364.86
528,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-592.5963,349.29
529,2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,6,-308.2163,373.75
530,0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,6,-167.0408,364.66
531,0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,6,-337.739,360.07
532,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-504.3255,343.07
533,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,-371.9216,350.3
534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,-242.8737,356.55
535,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,-385.9204,350.88
536,4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,5,-111.6316,377.84
537,1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,5,-408.6571,356.89
538,0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,5,-316.4443,360.47
539,2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,4,-226.4218,366.53
540,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,-526.281,345.91
541,0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,6,-183.1009,376.97
542,0,0,0,0,0,3,0,0,0,3,0,0,1,1,1,0,5,-453.5542,349.47
543,0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,6,-528.0329,370.04
544,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,-280.692,365.14
545,0,0,4,1,0,0,0,0,0,0,2,4,3,0,0,4,6,-126.3353,385.21
546,1,0,0,2,0,0,0,0,1,0,4,0,2,0,0,4,6,-117.2947,367.39
547,0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,6,-108.8047,366.58
548,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,4,-256.0871,367.69
549,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,4,-292.6854,349.62
550,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,-223.898,354.21
551,0,4,0,0,4,0,0,0,2,0,0,0,0,3,3,0,5,-171.8656,360.78
552,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,-498.3972,360.12
553,0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,4,-502.4401,355.97
554,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,5,-290.6989,374.13
555,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,-444.913,341.05
556,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,-298.964,347.51
557,0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,6,-158.5644,385.68
558,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,-355.5019,343.02
559,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,4,-217.9599,362.2
560,2,0,0,0,0,3,1,0,0,2,0,3,0,0,3,0,6,-277.195,364.66
561,3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,6,-367.0366,374.25
562,0,0,1,1,0,0,0,4,0,2,4,2,0,0,0,0,6,-187.1317,365.28
563,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,-255.5455,349.44
564,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3,-170.2043,349.89
565,4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,5,-170.4602,373.44
566,0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,5,-271.2199,363.32
567,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,5,-290.7141,353.54
568,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,-338.8079,344.47
569,0,0,4,2,2,0,0,0,0,0,0,2,0,0,3,0,5,-318.7938,366.41
570,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,-472.3429,343.76
571,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,5,-405.0051,344.46
572,0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,6,-162.3486,359.49
573,3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,6,-292.7193,366.7
574,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,3,-190.5097,350.36
575,0,0,0,0,0,2,3,1,2,3,0,0,0,0,0,1,6,-247.4259,368.91
576,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,6,-214.1006,368.71
577,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,3,5,-384.6053,372.77
578,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,-408.1595,351.94
579,0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,6,-244.1456,359.16
580,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,1,4,-305.9414,351.67
581,0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,6,-118.6672,361.29
582,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,3,-230.4009,349.58
583,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,5,-269.6161,347.4
584,0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4,-276.0906,349.93
585,3,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0,6,-475.7915,362.4
586,0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,6,-225.2718,359.87
587,0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,5,-184.222,368.13
588,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,3,-331.1693,352.44
589,0,0,1,0,0,0,3,0,0,4,4,4,0,0,0,0,5,-234.8742,368.63
590,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,4,-206.339,355.53
591,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,-262.9189,348.29
