,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd
307,0,4,0,0,3,0,3,0,0,0,0,4,0,0,3,0,5,601.472,364.56
308,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,605.9807,349.59
309,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,3,611.1665,348.08
310,0,2,2,0,0,0,2,0,0,0,0,1,0,4,0,1,6,612.443,354.49
311,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,3,419.2787,361.8
312,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,563.823,347.43
313,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,3,364.4725,358.32
314,0,2,0,0,0,0,3,0,1,3,0,0,0,1,1,0,6,598.1429,354.36
315,1,2,0,0,0,0,1,0,0,4,0,0,0,0,3,0,5,578.8689,351.07
316,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,3,543.0421,349.74
317,3,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,5,632.4421,372.24
318,2,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,4,232.9702,360.12
319,0,3,3,0,0,0,4,0,4,2,3,0,0,0,0,0,6,604.7898,365.07
320,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,4,539.3114,355.69
321,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,1,4,398.879,361.4
322,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,3,692.9236,349.89
323,0,3,1,2,0,0,0,0,4,4,0,0,0,0,0,1,6,365.8729,362.1
324,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,443.7241,351.75
325,0,0,0,1,2,0,2,1,0,0,2,0,0,0,2,0,6,478.1463,361.16
326,0,2,0,2,0,0,0,1,0,3,0,0,1,2,0,0,6,558.7084,353.46
327,0,3,0,0,4,0,1,3,0,3,0,0,0,0,0,0,5,487.4224,359.54
328,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.7961,351.34
329,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,4,486.1055,352.47
330,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,512.7047,353.24
331,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,617.1755,347.32
332,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,4,622.7855,349.17
333,0,0,4,3,0,0,0,0,0,2,0,0,0,0,4,2,5,568.2969,367.19
334,2,0,0,0,4,0,0,0,1,0,0,1,0,2,0,1,6,364.167,361.15
335,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,625.4228,350.74
336,1,0,3,0,2,0,2,0,0,0,0,0,0,0,3,0,5,463.5305,362.89
337,0,0,0,0,0,1,2,3,0,1,0,4,0,0,3,0,6,464.9649,361.82
338,0,0,4,0,2,0,3,3,0,3,3,0,0,0,0,0,6,438.7597,372.78
339,0,0,0,0,2,0,4,0,0,4,0,0,0,0,0,4,4,511.9232,370.02
340,0,2,0,1,2,3,0,0,0,0,0,0,0,1,0,0,5,584.0614,355.4
341,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,471.662,369.56
342,0,0,0,0,0,0,0,0,3,0,4,1,0,4,2,0,5,604.4006,357.89
343,0,0,1,0,0,2,0,0,0,2,3,0,0,0,0,3,5,493.7334,367.56
344,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,422.2258,358.65
345,0,0,2,1,4,0,0,0,2,0,2,0,0,0,3,0,6,494.4448,363.83
346,0,0,4,0,0,0,0,3,3,1,0,0,0,0,3,1,6,475.4041,367.5
347,0,0,0,0,0,0,0,2,2,0,0,1,0,4,0,3,5,504.5529,371.58
348,2,1,0,0,0,0,0,0,0,4,0,0,0,0,3,3,5,562.2503,364.84
349,0,0,0,3,4,4,0,0,0,0,0,2,0,2,0,0,5,387.2228,350.48
350,0,4,1,0,4,0,0,4,0,0,2,3,0,0,0,0,6,532.5716,365.69
351,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,593.8145,345.37
352,0,1,0,0,3,0,0,0,1,0,0,0,4,0,1,3,6,373.7833,362.21
353,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,0,3,444.9124,354.05
354,0,2,0,0,0,1,0,2,0,0,1,0,0,4,0,0,5,686.542,352.34
355,0,0,0,3,1,0,3,0,0,0,3,0,0,0,0,2,5,412.533,363.09
356,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,666.3543,344.57
357,0,2,0,0,0,0,3,1,0,0,0,2,0,4,0,2,6,473.9183,368.39
358,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,3,529.2502,359.59
359,0,0,0,4,2,3,0,4,0,0,0,0,0,0,2,0,5,328.8721,369.72
360,1,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,498.7068,354.57
361,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,599.5056,346.3
362,1,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,4,382.2657,351.49
363,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,3,366.7657,360.1
364,3,0,4,0,0,0,0,0,3,0,2,0,0,0,2,2,6,531.3585,376.1
365,0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,6,599.2194,366.96
366,0,2,2,0,2,0,0,0,0,0,0,0,0,2,2,0,5,795.6038,350.4
367,1,0,0,0,4,4,2,2,0,0,0,0,0,3,0,0,6,252.639,373.59
368,4,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,5,444.2392,372.52
369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,605.6835,344.95
370,0,1,0,2,0,0,3,0,0,2,0,0,0,2,0,2,6,452.5894,361.54
371,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,3,579.6364,346.86
372,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,624.9716,340.99
373,0,0,4,2,2,1,0,0,4,2,0,0,0,0,0,0,6,459.8532,365.82
374,0,3,0,0,3,0,1,2,3,0,0,0,3,0,0,0,6,496.3768,368.61
375,0,0,3,0,0,0,0,0,0,0,3,1,3,4,1,0,6,645.256,358.44
376,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,443.6801,349.4
377,0,0,1,0,0,1,0,3,0,0,0,0,0,0,3,0,4,697.9606,348.64
378,0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,4,5,448.3494,373.31
379,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,617.027,346.61
380,0,3,3,0,0,0,0,0,2,0,2,0,1,0,0,0,5,678.4601,355.86
381,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,3,641.9632,349.89
382,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,624.2209,346.79
383,0,4,3,0,2,0,0,0,0,0,0,4,2,0,0,2,6,338.8681,372.42
384,1,0,0,0,1,0,2,0,0,3,0,1,1,0,0,0,6,432.4888,356.2
385,0,0,0,0,0,0,3,4,0,0,4,1,4,0,3,0,6,476.09,369.04
386,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,3,532.8369,349.58
387,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,626.8518,344.44
388,0,3,0,0,0,0,0,2,0,0,0,2,0,4,4,0,5,793.0119,359.82
389,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,527.714,346.14
390,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,5,434.8989,355.86
391,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,4,650.8019,346.34
392,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,538.5852,349.51
393,1,2,0,0,0,0,0,1,1,0,0,1,0,3,0,0,6,611.7818,349.39
394,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,685.9132,348.49
395,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,4,533.2031,359.03
396,0,3,0,0,0,2,0,0,2,0,0,4,0,2,4,0,6,649.248,365.81
397,0,2,0,1,0,1,4,0,2,0,0,0,0,0,0,4,6,460.9728,371.91
398,0,0,1,0,3,0,3,0,1,0,0,0,0,2,4,0,6,606.0062,360.89
399,0,0,0,4,0,0,0,4,1,0,0,2,4,0,0,0,5,198.2813,363.59
400,0,3,3,1,0,4,0,3,0,0,0,0,0,4,0,0,6,746.5429,362.38
401,0,1,2,1,0,0,0,0,2,0,0,0,2,0,0,0,5,469.9741,361.32
402,0,1,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,691.8983,353.93
403,1,0,3,0,0,0,0,3,2,0,1,0,0,1,0,0,6,553.0087,360.73
404,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,653.3159,343.64
405,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,612.848,344.31
406,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,673.0409,349.66
407,0,0,0,0,0,0,0,3,0,2,0,0,0,4,0,0,3,641.1232,353.04
408,0,0,0,1,0,0,3,2,0,2,0,4,3,0,0,0,6,229.4985,371.32
409,0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,4,310.7192,369.67
410,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,3,610.8367,357.62
411,0,3,0,1,0,3,0,0,0,2,3,0,0,4,0,0,6,577.6587,362.79
412,0,2,0,2,0,2,1,0,1,0,0,3,0,0,0,0,6,451.6795,363.43
413,0,0,0,0,0,2,1,0,0,0,0,2,3,0,3,4,6,353.9051,393.28
414,4,0,0,0,0,0,0,0,0,4,2,0,0,1,3,2,6,378.5081,387.65
415,0,0,0,4,0,1,1,0,0,0,0,3,1,0,1,0,6,352.9538,357.77
416,3,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,4,346.9488,364.77
417,4,0,0,0,0,4,1,0,3,3,0,0,0,0,0,2,6,494.7098,378.71
418,0,0,4,2,0,3,0,0,0,3,1,1,0,0,0,0,6,559.0783,360.18
419,0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,3,531.2227,354.64
420,0,3,0,0,3,1,0,0,0,0,4,0,2,2,0,0,6,556.6749,359.24
421,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,4,490.445,360.79
422,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,3,4,520.1796,365.39
423,0,0,1,0,4,0,1,1,0,0,3,0,0,3,0,0,6,481.1361,353.13
424,1,0,3,4,0,0,0,2,0,0,0,0,2,0,0,2,6,357.4362,364.17
425,0,0,0,0,4,0,0,2,0,1,0,2,2,0,0,0,5,357.1549,363.64
426,0,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,3,546.301,354.14
427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,660.4455,341.76
428,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,607.3991,342.31
429,4,0,1,0,0,1,0,0,0,0,2,0,3,0,4,0,6,591.5675,363.04
430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,658.6581,341.3
431,4,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,6,311.1286,425.54
432,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,507.2717,351.85
433,0,1,1,0,0,0,4,3,0,0,0,0,0,0,3,2,6,535.9519,359.32
434,0,4,0,2,0,2,0,3,1,0,0,1,0,0,0,0,6,579.9281,365.31
435,0,4,0,0,3,0,0,1,0,0,0,2,1,0,1,0,6,570.0496,360.01
436,0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,0,4,614.7244,361.32
437,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,4,616.8414,344.35
438,0,0,0,1,0,4,0,0,0,3,3,0,2,0,2,0,6,475.0521,369.69
439,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,793.5362,348.43
440,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,427.9248,367.05
441,0,3,0,0,4,0,0,0,0,1,0,0,0,3,2,0,5,640.0736,350.81
442,0,0,0,1,2,0,1,0,2,0,1,0,0,2,0,0,6,503.8126,352.05
443,0,0,0,4,2,4,0,3,0,0,0,0,0,3,0,0,5,274.537,365.24
444,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,504.1898,354.19
445,2,2,0,0,1,0,0,1,0,3,0,0,0,0,0,4,6,574.6769,370.31
446,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,633.9594,350.72
447,0,1,0,0,4,4,2,0,0,0,0,0,2,0,1,0,6,386.8286,360.2
448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,513.2489,353.84
449,0,0,2,0,3,0,0,0,1,3,3,0,0,1,0,0,6,454.1407,361.05
450,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,738.517,345.24
451,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,661.1574,345.72
452,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,519.741,354.81
453,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,3,5,499.3442,368.55
454,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,532.0254,349.52
455,0,0,0,0,0,1,0,0,0,4,1,0,4,0,3,0,5,508.3753,360.65
456,3,0,0,0,4,0,3,0,0,3,0,0,4,0,0,1,6,231.734,375.42
457,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4,607.0066,340.78
458,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,4,4,507.7587,364.59
459,0,2,0,0,0,0,2,3,3,0,0,0,0,0,1,4,6,543.0839,374.77
460,2,4,0,2,0,3,0,0,0,0,0,0,0,0,4,0,5,576.0603,371.54
461,1,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,4,371.192,350.95
462,0,0,0,4,0,0,0,0,3,0,0,2,3,0,0,0,4,409.6526,358.76
463,2,4,0,0,4,0,4,0,0,0,0,0,0,0,3,0,5,455.5918,373.41
464,1,0,4,0,4,1,0,0,0,0,0,0,0,0,4,4,6,203.6923,371.0
465,1,3,3,0,4,0,0,0,0,0,2,0,0,0,0,0,5,442.2188,359.16
466,0,2,0,0,0,4,0,3,0,2,1,0,0,0,3,0,6,601.4831,365.46
467,0,0,0,3,0,0,4,4,0,0,0,3,2,0,1,0,6,284.9282,367.37
468,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,676.9635,348.7
469,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,517.8374,360.61
470,4,1,0,0,0,0,0,0,2,0,0,4,0,0,0,1,5,487.05,360.54
471,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,3,578.2719,348.51
472,4,4,3,0,0,0,0,0,0,0,0,0,0,3,4,4,6,437.9751,415.46
473,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,4,85.9825,344.31
474,4,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,4,618.9696,359.05
475,0,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,4,309.3527,354.13
476,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,722.3029,347.37
477,3,0,0,0,0,1,0,4,0,0,0,3,3,0,0,1,6,98.1928,360.4
478,0,2,1,0,0,0,1,0,1,0,0,0,2,0,0,2,6,519.582,354.01
479,0,3,0,0,2,0,2,0,4,0,0,2,0,0,4,0,6,663.9,367.9
480,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,4,4,582.9616,363.37
481,0,0,4,0,2,4,0,0,0,0,0,0,1,3,4,0,6,668.6033,362.99
482,0,0,0,0,4,1,0,0,3,0,0,2,0,0,3,0,5,521.4751,360.29
483,0,0,4,3,0,0,0,1,1,0,0,0,0,0,2,0,5,620.7452,355.14
484,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,3,668.344,349.13
485,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,2,543.6176,352.83
486,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,3,599.2366,344.67
487,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,612.487,347.44
488,0,0,0,0,0,4,0,0,3,2,4,3,0,3,0,0,6,266.3067,374.13
489,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,606.9073,343.66
490,0,0,0,0,0,0,2,0,0,3,3,1,0,4,3,0,6,554.4798,366.68
491,0,0,0,2,0,0,0,0,0,2,3,4,4,0,0,1,6,86.6488,342.08
492,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,2,702.1635,348.16
493,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,2,4,522.1556,357.75
494,0,0,4,4,0,0,3,0,0,0,2,0,0,0,1,4,6,539.0735,369.16
495,0,0,1,2,0,2,2,0,2,0,0,0,4,0,0,0,6,407.311,364.03
496,1,0,0,0,3,2,0,0,2,0,0,0,0,4,3,0,6,465.1764,360.29
497,0,0,0,0,3,4,0,1,0,0,2,0,0,0,0,0,4,460.3599,354.31
498,2,0,0,0,0,0,4,0,0,0,3,4,0,4,0,1,6,343.2665,369.05
499,2,0,0,2,3,0,0,0,0,0,0,2,2,2,0,0,6,198.1179,378.7
500,3,0,3,1,3,0,0,0,0,2,0,0,0,0,0,0,5,439.1634,369.84
501,0,0,0,1,0,4,0,0,0,1,1,2,0,0,0,0,5,505.4569,353.91
502,0,0,0,0,0,0,0,2,0,0,3,0,0,0,3,0,3,674.5158,353.77
503,0,4,0,0,3,0,0,0,0,0,0,2,0,2,2,3,6,482.405,374.29
504,0,0,0,0,3,0,2,0,1,0,0,2,0,4,0,2,6,400.555,367.48
505,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,691.5505,347.43
506,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,564.5231,354.57
507,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,725.2086,351.35
508,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,3,3,674.6439,361.09
509,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,3,5,423.5385,361.23
510,1,0,4,0,0,1,0,0,2,0,0,0,2,0,0,3,6,557.9388,361.9
511,0,0,4,0,0,4,1,0,0,1,0,2,4,0,0,0,6,197.1517,366.57
512,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,4,479.806,364.79
513,0,0,0,0,3,0,0,4,0,0,0,2,0,0,0,0,3,531.3939,353.95
514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,535.7529,343.01
515,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,511.0079,351.77
516,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,4,4,570.4704,368.94
517,0,0,0,0,0,0,2,0,0,4,0,3,0,0,0,0,3,462.937,357.48
518,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,3,547.3343,356.74
519,0,0,0,0,0,0,3,0,2,3,4,0,1,0,0,4,6,450.703,384.8
520,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,670.6189,343.27
521,0,4,0,4,2,0,0,0,0,0,4,0,0,3,0,1,6,317.2951,370.8
522,0,3,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,797.1179,353.73
523,0,3,0,2,0,0,0,0,1,2,3,0,0,3,0,0,6,580.5905,361.36
524,0,0,2,0,0,4,0,0,3,0,1,0,3,0,0,0,5,561.1512,355.84
525,0,1,0,0,0,0,0,4,3,0,2,1,0,0,0,0,5,463.8644,364.57
526,0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,6,385.1788,364.94
527,4,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,5,634.7722,364.86
528,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,602.1897,349.29
529,2,0,0,0,0,0,0,2,2,0,0,3,3,0,3,0,6,369.5449,373.75
530,0,2,0,2,0,4,2,0,0,1,0,0,4,0,0,0,6,428.874,364.66
531,0,0,2,0,4,0,4,0,0,0,1,3,0,0,0,1,6,302.0005,360.07
532,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,648.3804,343.07
533,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,586.5654,350.3
534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,3,590.9903,356.55
535,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,466.4233,350.88
536,4,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,5,397.7616,377.84
537,1,0,4,0,0,0,3,0,0,0,0,0,2,2,0,0,5,546.637,356.89
538,0,3,0,0,3,0,4,2,0,1,0,0,0,0,0,0,5,554.0253,360.47
539,2,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,4,174.9739,366.53
540,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,612.2105,345.91
541,0,0,0,2,0,3,0,4,2,0,0,0,4,0,0,3,6,373.0351,376.97
542,0,0,0,0,0,3,0,0,0,3,0,0,1,1,1,0,5,541.9416,349.47
543,0,0,3,0,0,3,0,2,4,3,0,2,0,0,0,0,6,415.3058,370.04
544,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,579.4407,365.14
545,0,0,4,1,0,0,0,0,0,0,2,4,3,0,0,4,6,372.4325,385.21
546,1,0,0,2,0,0,0,0,1,0,4,0,2,0,0,4,6,400.1207,367.39
547,0,0,0,1,4,0,4,0,0,1,1,0,3,0,0,0,6,327.249,366.58
548,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,2,4,370.3288,367.69
549,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,1,4,486.627,349.62
550,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,695.9693,354.21
551,0,4,0,0,4,0,0,0,2,0,0,0,0,3,3,0,5,659.0614,360.78
552,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,412.4481,360.12
553,0,2,4,4,0,0,0,3,0,0,0,0,0,0,0,0,4,408.2967,355.97
554,0,0,0,0,0,0,0,1,0,0,3,2,0,0,2,3,5,452.3598,374.13
555,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,664.883,341.05
556,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,493.6472,347.51
557,0,0,0,0,3,3,0,0,0,0,0,4,0,3,2,4,6,336.9617,385.68
558,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,705.3756,343.02
559,0,2,0,0,0,0,0,0,0,0,0,0,3,4,0,2,4,506.3793,362.2
560,2,0,0,0,0,3,1,0,0,2,0,3,0,0,3,0,6,432.3768,364.66
561,3,0,0,0,2,3,2,0,0,0,4,2,0,0,0,0,6,384.192,374.25
562,0,0,1,1,0,0,0,4,0,2,4,2,0,0,0,0,6,186.527,365.28
563,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,390.0926,349.44
564,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,3,468.8404,349.89
565,4,0,0,0,0,2,2,3,0,0,0,0,0,2,0,0,5,598.9562,373.44
566,0,0,4,0,0,0,1,3,3,0,0,0,0,0,3,0,5,705.3774,363.32
567,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,0,5,547.9433,353.54
568,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,609.9389,344.47
569,0,0,4,2,2,0,0,0,0,0,0,2,0,0,3,0,5,475.37,366.41
570,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,616.9988,343.76
571,1,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,5,547.8785,344.46
572,0,3,0,0,0,0,0,4,0,0,4,1,0,1,4,0,6,761.6521,359.49
573,3,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,6,378.4374,366.7
574,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,3,620.0414,350.36
575,0,0,0,0,0,2,3,1,2,3,0,0,0,0,0,1,6,397.0907,368.91
576,0,0,0,0,0,1,0,0,2,0,1,2,0,0,1,4,6,517.9044,368.71
577,2,0,0,2,0,0,0,2,3,0,0,0,0,0,0,3,5,514.5037,372.77
578,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,682.2748,351.94
579,0,0,0,2,0,2,0,0,4,0,0,0,4,0,1,1,6,350.4436,359.16
580,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,1,4,536.5593,351.67
581,0,0,0,2,0,4,0,2,0,0,0,4,4,0,0,1,6,188.55,361.29
582,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,3,512.402,349.58
583,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,5,584.7514,347.4
584,0,3,0,4,0,0,0,0,0,1,0,0,1,0,0,0,4,615.5534,349.93
585,3,0,0,2,2,0,0,1,0,2,0,0,0,3,0,0,6,351.4317,362.4
586,0,2,3,0,0,0,4,0,2,0,0,0,0,1,4,0,6,697.8036,359.87
587,0,0,0,0,0,4,3,0,0,0,2,4,0,3,0,0,5,321.6195,368.13
588,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,3,612.2031,352.44
589,0,0,1,0,0,0,3,0,0,4,4,4,0,0,0,0,5,269.7457,368.63
590,0,0,0,4,0,0,0,0,4,0,1,0,3,0,0,0,4,461.3304,355.53
591,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,628.3545,348.29
592,0,0,0,0,0,0,0,0,4,0,0,4,0,0,2,0,3,490.8897,360.42
593,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,510.1173,346.6
594,0,0,0,0,0,4,0,0,0,1,0,0,0,3,1,1,5,520.138,350.46
595,0,0,0,0,2,0,0,4,2,0,0,0,0,0,2,0,4,561.4645,363.77
596,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3,641.8715,347.96
597,1,0,2,2,1,1,0,0,0,0,0,0,0,2,0,0,6,433.7777,357.71
598,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,3,588.7641,347.09
599,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,656.1979,343.44
600,3,0,0,0,0,0,3,4,4,0,0,0,0,0,2,0,5,277.8807,382.5
601,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,618.1717,359.81
602,0,0,3,0,0,0,0,0,3,0,0,0,1,0,1,0,4,678.5184,347.47
603,0,0,0,1,2,0,0,2,0,2,0,0,0,2,0,1,6,415.4277,358.9
604,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,4,641.1544,346.6
605,0,0,0,0,2,0,1,4,3,0,0,0,3,3,0,0,6,457.3329,364.36
606,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,524.0781,351.43
607,0,0,2,0,4,0,0,4,2,0,3,0,0,0,0,0,5,471.7744,368.59
608,0,2,0,0,0,0,4,0,0,0,4,2,0,2,0,0,5,590.9947,358.83
609,0,3,2,0,0,0,2,0,1,0,0,2,0,0,3,0,6,669.8321,356.23
610,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,3,588.4068,353.78
611,2,0,2,0,0,0,3,0,0,0,0,0,2,0,3,1,6,438.367,361.88
612,3,1,4,0,0,0,3,3,0,2,0,0,0,0,0,0,6,481.6465,370.14
613,0,3,0,0,0,0,0,0,0,0,2,2,1,3,0,0,5,662.9447,358.92
614,0,0,0,0,0,0,0,3,2,0,3,4,2,0,0,0,5,364.9875,372.28
615,2,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,5,448.9414,358.89
616,0,0,0,3,0,1,0,3,0,0,0,4,4,0,1,0,6,155.7526,369.16
